time	whole_blood_radioactivity	plasma_radioactivity	metabolite_parent_fraction	AIF
5601.333555592599	2961.5517724137358	2961.5517724137367	0.1662375862845984	521.046451382494
5602.533755625937	2963.633126586097	2963.633126586098	0.16627471750355438	521.067974506705
5603.733955659277	2965.7144807584605	2965.7144807584614	0.1663118625008575	521.0894656440233
5604.934155692616	2967.795834930822	2967.795834930823	0.16634912058219814	521.1109248373762
5606.134355725954	2969.877189103184	2969.8771891031847	0.16638637866353875	521.1323521296478
5607.334555759293	2971.9585432755453	2971.958543275546	0.16642363674487937	521.1537475636773
5608.5347557926325	2974.039897447909	2974.0398974479094	0.16646089482622	521.1751111822547
5609.734955825971	2976.1212516202704	2976.1212516202713	0.16649816595603867	521.1964430281323
5610.93515585931	2978.202605792632	2978.2026057926328	0.1665355489775985	521.2177431440107
5612.1353558926485	2980.2839599649938	2980.2839599649947	0.16657293199915835	521.2390115725499
5613.335555925988	2982.3653141373566	2982.3653141373575	0.16661031502071824	521.2602483563643
5614.535755959327	2984.4466683097185	2984.4466683097194	0.16664769804227808	521.2814535380218
5615.735955992665	2986.52802248208	2986.528022482081	0.16668509339848214	521.3026271600467
5616.936156026004	2988.609376654442	2988.6093766544427	0.16672259943810747	521.3237692649196
5618.136356059344	2990.690730826805	2990.690730826806	0.16676010547773282	521.344879895076
5619.336556092682	2992.772084999167	2992.772084999168	0.1667976115173581	521.3659590929063
5620.536756126021	2994.8534391715284	2994.8534391715293	0.16683511755698344	521.3870069007567
5621.73695615936	2996.9347933438903	2996.934793343891	0.16687263523345258	521.4080233609282
5622.937156192699	2999.016147516253	2999.016147516254	0.16691026236898393	521.4290085156799
5624.137356226038	3001.0975016886146	3001.0975016886155	0.16694788950451528	521.4499624072241
5625.3375562593765	3003.1788558609765	3003.1788558609774	0.1669855166400466	521.4708850777298
5626.537756292715	3005.260210033338	3005.260210033339	0.16702314377557792	521.4917765693208
5627.737956326055	3007.3415642057016	3007.3415642057025	0.16706078186618714	521.5126369240794
5628.938156359393	3009.422918378063	3009.422918378064	0.16709852817546905	521.5334661840409
5630.138356392732	3011.504272550425	3011.504272550426	0.16713627448475096	521.554264391197
5631.338556426071	3013.5856267227864	3013.5856267227873	0.16717402079403287	521.5750315874974
5632.53875645941	3015.66698089515	3015.666980895151	0.1672117671033148	521.5957678148458
5633.738956492749	3017.7483350675116	3017.7483350675125	0.16724952370194238	521.6164731151034
5634.939156526088	3019.829689239873	3019.829689239874	0.16728738726281703	521.6371475300849
5636.139356559426	3021.911043412235	3021.911043412236	0.1673252508236917	521.6577911015646
5637.339556592766	3023.9923975845977	3023.9923975845986	0.16736311438456639	521.6784038712717
5638.5397566261045	3026.0737517569596	3026.0737517569605	0.16740097794544107	521.6989858808902
5639.739956659443	3028.155105929321	3028.155105929322	0.16743885114596319	521.719537172062
5640.940156692782	3030.236460101683	3030.236460101684	0.16747683003627273	521.7400577863874
5642.140356726121	3032.317814274046	3032.317814274047	0.16751480892658233	521.7605477654178
5643.34055675946	3034.399168446408	3034.399168446409	0.16755278781689187	521.781007150666
5644.540756792799	3036.4805226187696	3036.4805226187705	0.16759076670720144	521.801435983599
5645.740956826137	3038.5618767911315	3038.5618767911324	0.1676287546034944	521.8218343056403
5646.941156859477	3040.6432309634943	3040.643230963495	0.16766684690108266	521.842202158172
5648.141356892816	3042.724585135856	3042.724585135857	0.1677049391986709	521.8625395825303
5649.341556926154	3044.8059393082176	3044.8059393082185	0.16774303149625916	521.8828466200093
5650.541756959493	3046.8872934805795	3046.8872934805804	0.1677811237938474	521.9031233118609
5651.7419569928325	3048.9686476529428	3048.9686476529437	0.16781922447978884	521.923369699292
5652.942157026171	3051.050001825304	3051.050001825305	0.16785742826249647	521.9435858234684
5654.14235705951	3053.131355997666	3053.131355997667	0.16789563204520414	521.9637717255107
5655.342557092848	3055.2127101700275	3055.2127101700285	0.1679338358279118	521.9839274464972
5656.542757126188	3057.294064342391	3057.2940643423917	0.16797203961061946	522.004053027465
5657.742957159527	3059.3754185147523	3059.375418514753	0.16801025118008442	522.0241485094049
5658.943157192865	3061.456772687114	3061.456772687115	0.16804856452575767	522.0442139332686
5660.143357226204	3063.538126859476	3063.538126859477	0.16808687787143092	522.0642493399631
5661.343557259544	3065.6194810318393	3065.61948103184	0.1681251912171042	522.0842547703502
5662.543757292882	3067.7008352042008	3067.7008352042017	0.16816350456277745	522.1042302652537
5663.743957326221	3069.7821893765627	3069.782189376563	0.16820182510964574	522.124175865452
5664.9441573595595	3071.863543548924	3071.863543548925	0.1682402460961249	522.144091611681
5666.144357392899	3073.9448977212874	3073.9448977212883	0.16827866708260408	522.163977544635
5667.344557426238	3076.026251893649	3076.0262518936497	0.16831708806908321	522.1838337049646
